transaction_id,product_ids
TXN84125,"P1452,P1220"
TXN84126,"P1109,P1091,P1086"
TXN84127,"P1298,P1326,P1310,P1392"
TXN84128,"P1245,P1029,P1042"
TXN84129,"P1244,P1025,P1048"
TXN84130,"P1054,P1085,P1099,P1003"
TXN84131,"P1203,P1175,P1106"
TXN84132,"P1258,P1027,P1459"
TXN84133,"P1113,P1093,P1081,P1138"
TXN84134,"P1169,P1011"
TXN84135,"P1352,P1368,P1418"
TXN84136,"P1293,P1334,P1314"
TXN84137,"P1058,P1079,P1104,P1144"
TXN84138,"P1456,P1230,P1250"
TXN84139,"P1254,P1024,P1045"
TXN84140,"P1248,P1017,P1034"
TXN84141,"P1500,P1082,P1103"
TXN84142,"P1058,P1068,P1069,P1034"
TXN84143,"P1055,P1063,P1076"
TXN84144,"P1273,P1019,P1042"
TXN84145,"P1053,P1061,P1076,P1450"
TXN84146,"P1052,P1064,P1074"
TXN84147,"P1299,P1324"
TXN84148,"P1300,P1328,P1314"
TXN84149,"P1342,P1367,P1386"
TXN84150,"P1204,P1173,P1500"
TXN84151,"P1352,P1369,P1382"
TXN84152,"P1495,P1175"
TXN84153,"P1058,P1082,P1105"
TXN84154,"P1259,P1024"
TXN84155,"P1265,P1029,P1025"
TXN84156,"P1027,P1007,P1038,P1281"
TXN84157,"P1251,P1032,P1040,P1274"
TXN84158,"P1052,P1082,P1102,P1186"
TXN84159,"P1291,P1338,P1187"
TXN84160,"P1164,P1008"
TXN84161,"P1205,P1181,P1171"
TXN84162,"P1051,P1082,P1112"
TXN84163,"P1053,P1080,P1104"
TXN84164,"P1295,P1332,P1322"
TXN84165,"P1247,P1017,P1044"
TXN84166,"P1052,P1086,P1104"
TXN84167,"P1100,P1092,P1082,P1279"
TXN84168,"P1054,P1080,P1111,P1051"
TXN84169,"P1346,P1359,P1381"
TXN84170,"P1342,P1355,P1386,P1074"
TXN84171,"P1200,P1176"
TXN84172,"P1251,P1032,P1034"
TXN84173,"P1299,P1324"
TXN84174,"P1053,P1081,P1103"
TXN84175,"P1484,P1497,P1073,P1273"
TXN84176,"P1010,P1070,P1232,P1142"
TXN84177,"P1200,P1172"
TXN84178,"P1051,P1084,P1106"
TXN84179,"P1100,P1096,P1087,P1068"
TXN84180,"P1050,P1082,P1110,P1028"
TXN84181,"P1230,P1218,P1186"
TXN84182,"P1010,P1078,P1235"
TXN84183,"P1341,P1370"
TXN84184,"P1342,P1365,P1386"
TXN84185,"P1349,P1366"
TXN84186,"P1166,P1004"
TXN84187,"P1225,P1213,P1186,P1155"
TXN84188,"P1253,P1021,P1041"
TXN84189,"P1055,P1082,P1099"
TXN84190,"P1112,P1090,P1085"
TXN84191,"P1455,P1220,P1478"
TXN84192,"P1230,P1213,P1186"
TXN84193,"P1054,P1061,P1069,P1015"
TXN84194,"P1304,P1325,P1255"
TXN84195,"P1348,P1359,P1054"
TXN84196,"P1493,P1335,P1496"
TXN84197,"P1012,P1075,P1240"
TXN84198,"P1113,P1096,P1080"
TXN84199,"P1348,P1361,P1377"
TXN84200,"P1112,P1089,P1087,P1034"
TXN84201,"P1268,P1018,P1035,P1237"
TXN84202,"P1230,P1208,P1183"
TXN84203,"P1500,P1062,P1078"
TXN84204,"P1197,P1178"
TXN84205,"P1489,P1326,P1473"
TXN84206,"P1292,P1331,P1319,P1095"
TXN84207,"P1052,P1087,P1102,P1354"
TXN84208,"P1206,P1179"
TXN84209,"P1500,P1084,P1101,P1462"
TXN84210,"P1352,P1356,P1289"
TXN84211,"P1195,P1181"
TXN84212,"P1228,P1213,P1188,P1328"
TXN84213,"P1249,P1032,P1038,P1452"
TXN84214,"P1291,P1338,P1311"
TXN84215,"P1032,P1006,P1033"
TXN84216,"P1266,P1020"
TXN84217,"P1348,P1369"
TXN84218,"P1005,P1072,P1238"
TXN84219,"P1345,P1366,P1384,P1231"
TXN84220,"P1056,P1087,P1106"
TXN84221,"P1500,P1079,P1106"
TXN84222,"P1100,P1095,P1088"
TXN84223,"P1305,P1334"
TXN84224,"P1196,P1181"
TXN84225,"P1053,P1084,P1108"
TXN84226,"P1204,P1179"
TXN84227,"P1105,P1095,P1086,P1073"
TXN84228,"P1055,P1066,P1073"
TXN84229,"P1276,P1018,P1046,P1496"
TXN84230,"P1057,P1085,P1113"
TXN84231,"P1054,P1060,P1077"
TXN84232,"P1301,P1338,P1310"
TXN84233,"P1341,P1368,P1380"
TXN84234,"P1272,P1030,P1034,P1289"
TXN84235,"P1058,P1064,P1075,P1175"
TXN84236,"P1106,P1090,P1087"
TXN84237,"P1049,P1086,P1105"
TXN84238,"P1103,P1089,P1079,P1110"
TXN84239,"P1057,P1084,P1112"
TXN84240,"P1054,P1082,P1106"
TXN84241,"P1166,P1016"
TXN84242,"P1056,P1082,P1099,P1160"
TXN84243,"P1249,P1032,P1048,P1088"
TXN84244,"P1051,P1065,P1070,P1300"
TXN84245,"P1016,P1071,P1231,P1081"
TXN84246,"P1053,P1079,P1103"
TXN84247,"P1164,P1010"
TXN84248,"P1109,P1094,P1079"
TXN84249,"P1292,P1333,P1316,P1499"
TXN84250,"P1500,P1079,P1105"
TXN84251,"P1058,P1086,P1111"
TXN84252,"P1305,P1330"
TXN84253,"P1057,P1067,P1076"
TXN84254,"P1245,P1026,P1045"
TXN84255,"P1196,P1177,P1171"
TXN84256,"P1052,P1083,P1106,P1458"
TXN84257,"P1169,P1002,P1017"
TXN84258,"P1058,P1080,P1108"
TXN84259,"P1270,P1027,P1038"
TXN84260,"P1300,P1330"
TXN84261,"P1195,P1178"
TXN84262,"P1459,P1220"
TXN84263,"P1056,P1068,P1078,P1349"
TXN84264,"P1107,P1095,P1085,P1130"
TXN84265,"P1230,P1210,P1188"
TXN84266,"P1050,P1087,P1111"
TXN84267,"P1051,P1061,P1074"
TXN84268,"P1269,P1031,P1043"
TXN84269,"P1484,P1065,P1069,P1006"
TXN84270,"P1197,P1174,P1037"
TXN84271,"P1052,P1083,P1100"
TXN84272,"P1054,P1085,P1113"
TXN84273,"P1250,P1020,P1038,P1293"
TXN84274,"P1484,P1084,P1100"
TXN84275,"P1299,P1326,P1496"
TXN84276,"P1104,P1097,P1079,P1268"
TXN84277,"P1201,P1177,P1356"
TXN84278,"P1500,P1087,P1102,P1150"
TXN84279,"P1103,P1096,P1087,P1235"
TXN84280,"P1166,P1002,P1313"
TXN84281,"P1055,P1080,P1109"
TXN84282,"P1343,P1370,P1383"
TXN84283,"P1276,P1027,P1042"
TXN84284,"P1053,P1063,P1071,P1005"
TXN84285,"P1245,P1025,P1037,P1215"
TXN84286,"P1493,P1335,P1313"
TXN84287,"P1500,P1060,P1072,P1394"
TXN84288,"P1305,P1325,P1316,P1292"
TXN84289,"P1162,P1003"
TXN84290,"P1102,P1097,P1079,P1127"
TXN84291,"P1484,P1085,P1102"
TXN84292,"P1199,P1172"
TXN84293,"P1106,P1098,P1085"
TXN84294,"P1195,P1177"
TXN84295,"P1341,P1355,P1379"
TXN84296,"P1250,P1019,P1499"
TXN84297,"P1058,P1060,P1070,P1109"
TXN84298,"P1273,P1021,P1042"
TXN84299,"P1230,P1214,P1189"
TXN84300,"P1167,P1007"
TXN84301,"P1053,P1080,P1100,P1187"
TXN84302,"P1003,P1073,P1232"
TXN84303,"P1052,P1060,P1077,P1080"
TXN84304,"P1102,P1093,P1079"
TXN84305,"P1200,P1172,P1185"
TXN84306,"P1011,P1070,P1238,P1010"
TXN84307,"P1163,P1015"
TXN84308,"P1452,P1227"
TXN84309,"P1028,P1014,P1033"
TXN84310,"P1204,P1182"
TXN84311,"P1163,P1002"
TXN84312,"P1055,P1086,P1102"
TXN84313,"P1108,P1097,P1086,P1457"
TXN84314,"P1050,P1079,P1105"
TXN84315,"P1102,P1093,P1084,P1315"
TXN84316,"P1224,P1214,P1185"
TXN84317,"P1051,P1086,P1109,P1411"
TXN84318,"P1100,P1096,P1083"
TXN84319,"P1001,P1072,P1234,P1379"
TXN84320,"P1347,P1483,P1385,P1008"
TXN84321,"P1106,P1098,P1080"
TXN84322,"P1298,P1335,P1232"
TXN84323,"P1051,P1085,P1108"
TXN84324,"P1101,P1089,P1085,P1024"
TXN84325,"P1051,P1065,P1076,P1282"
TXN84326,"P1256,P1018,P1286"
TXN84327,"P1303,P1330,P1069"
TXN84328,"P1244,P1017,P1045,P1271"
TXN84329,"P1055,P1060,P1071"
TXN84330,"P1461,P1222,P1324"
TXN84331,"P1055,P1083,P1099,P1053"
TXN84332,"P1305,P1332,P1496"
TXN84333,"P1273,P1031,P1042"
TXN84334,"P1167,P1013,P1459"
TXN84335,"P1009,P1077,P1232,P1387"
TXN84336,"P1484,P1082,P1111,P1079"
TXN84337,"P1049,P1066,P1076,P1003"
TXN84338,"P1250,P1032,P1040,P1413"
TXN84339,"P1058,P1083,P1105,P1159"
TXN84340,"P1353,P1483,P1080"
TXN84341,"P1244,P1031,P1036"
TXN84342,"P1014,P1069,P1231"
TXN84343,"P1347,P1355,P1376"
TXN84344,"P1160,P1009"
TXN84345,"P1053,P1083,P1101"
TXN84346,"P1302,P1333,P1369"
TXN84347,"P1347,P1362,P1378"
TXN84348,"P1052,P1497,P1077"
TXN84349,"P1348,P1368"
TXN84350,"P1500,P1064,P1074"
TXN84351,"P1344,P1362"
TXN84352,"P1168,P1004"
TXN84353,"P1306,P1323,P1313"
TXN84354,"P1008,P1074,P1234,P1002"
TXN84355,"P1163,P1006,P1319"
TXN84356,"P1054,P1062,P1075,P1098"
TXN84357,"P1056,P1086,P1106,P1086"
TXN84358,"P1246,P1026,P1046,P1123"
TXN84359,"P1354,P1359,P1377"
TXN84360,"P1266,P1028"
TXN84361,"P1203,P1177,P1277"
TXN84362,"P1298,P1327,P1415"
TXN84363,"P1113,P1090,P1083"
TXN84364,"P1500,P1080,P1106,P1228"
TXN84365,"P1052,P1060,P1076,P1321"
TXN84366,"P1100,P1095,P1079"
TXN84367,"P1260,P1028,P1086"
TXN84368,"P1298,P1333,P1391"
TXN84369,"P1020,P1004,P1045"
TXN84370,"P1295,P1333,P1307"
TXN84371,"P1111,P1098,P1087"
TXN84372,"P1252,P1023,P1044,P1213"
TXN84373,"P1108,P1095,P1082"
TXN84374,"P1058,P1087,P1113,P1004"
TXN84375,"P1053,P1497,P1074,P1306"
TXN84376,"P1291,P1330,P1314"
TXN84377,"P1223,P1217,P1185"
TXN84378,"P1032,P1004,P1045"
TXN84379,"P1013,P1078,P1233"
TXN84380,"P1054,P1084,P1103"
TXN84381,"P1100,P1094,P1079,P1153"
TXN84382,"P1049,P1079,P1100"
TXN84383,"P1169,P1003"
TXN84384,"P1294,P1324"
TXN84385,"P1196,P1176,P1357"
TXN84386,"P1273,P1019,P1047"
TXN84387,"P1052,P1067,P1073"
TXN84388,"P1299,P1325,P1311,P1072"
TXN84389,"P1195,P1171"
TXN84390,"P1229,P1218,P1191,P1439"
TXN84391,"P1484,P1082,P1108,P1308"
TXN84392,"P1351,P1370,P1375"
TXN84393,"P1023,P1007,P1035"
TXN84394,"P1243,P1025,P1041,P1454"
TXN84395,"P1202,P1181,P1394"
TXN84396,"P1014,P1074,P1236"
TXN84397,"P1170,P1014"
TXN84398,"P1293,P1327,P1311,P1067"
TXN84399,"P1227,P1209,P1185,P1030"
TXN84400,"P1246,P1019,P1499"
TXN84401,"P1254,P1029,P1042"
TXN84402,"P1196,P1178,P1309"
TXN84403,"P1346,P1355,P1375,P1165"
TXN84404,"P1053,P1080,P1112"
TXN84405,"P1298,P1336,P1496,P1164"
TXN84406,"P1169,P1003"
TXN84407,"P1112,P1096,P1085,P1219"
TXN84408,"P1246,P1021,P1040,P1068"
TXN84409,"P1170,P1008,P1152"
TXN84410,"P1343,P1490,P1375,P1337"
TXN84411,"P1294,P1328,P1319"
TXN84412,"P1058,P1062,P1076"
TXN84413,"P1168,P1009"
TXN84414,"P1349,P1360,P1376"
TXN84415,"P1272,P1022,P1046"
TXN84416,"P1347,P1363,P1253"
TXN84417,"P1347,P1362,P1384"
TXN84418,"P1254,P1030,P1499"
TXN84419,"P1004,P1070,P1232,P1246"
TXN84420,"P1106,P1089,P1085"
TXN84421,"P1053,P1059,P1078,P1451"
TXN84422,"P1027,P1016,P1048"
TXN84423,"P1268,P1027,P1043"
TXN84424,"P1170,P1012,P1484"
TXN84425,"P1351,P1360"
TXN84426,"P1032,P1016,P1034"
TXN84427,"P1257,P1028"
TXN84428,"P1294,P1327,P1025"
TXN84429,"P1055,P1062,P1076"
TXN84430,"P1197,P1172"
TXN84431,"P1225,P1209,P1194"
TXN84432,"P1055,P1085,P1099"
TXN84433,"P1457,P1221,P1164"
TXN84434,"P1348,P1357"
TXN84435,"P1493,P1323,P1312,P1260"
TXN84436,"P1205,P1180"
TXN84437,"P1204,P1180"
TXN84438,"P1056,P1086,P1106,P1393"
TXN84439,"P1276,P1028,P1048"
TXN84440,"P1461,P1486"
TXN84441,"P1350,P1357,P1123"
TXN84442,"P1305,P1331,P1309,P1060"
TXN84443,"P1114,P1092,P1085"
TXN84444,"P1056,P1059,P1072"
TXN84445,"P1014,P1071,P1236,P1337"
TXN84446,"P1304,P1326,P1310,P1142"
TXN84447,"P1227,P1211,P1194"
TXN84448,"P1022,P1007,P1039"
TXN84449,"P1339,P1355,P1492,P1044"
TXN84450,"P1055,P1082,P1100,P1439"
TXN84451,"P1252,P1022,P1041"
TXN84452,"P1277,P1021,P1499"
TXN84453,"P1226,P1210,P1185,P1089"
TXN84454,"P1202,P1181"
TXN84455,"P1206,P1179,P1457"
TXN84456,"P1220,P1209,P1193,P1378"
TXN84457,"P1304,P1334,P1316"
TXN84458,"P1057,P1084,P1103,P1147"
TXN84459,"P1274,P1021,P1033"
TXN84460,"P1220,P1216,P1190,P1026"
TXN84461,"P1051,P1087,P1114,P1217"
TXN84462,"P1268,P1030,P1038,P1432"
TXN84463,"P1258,P1029"
TXN84464,"P1109,P1090,P1081"
TXN84465,"P1168,P1011"
TXN84466,"P1350,P1365,P1373,P1017"
TXN84467,"P1054,P1060,P1069"
TXN84468,"P1251,P1020,P1042,P1475"
TXN84469,"P1455,P1221,P1360"
TXN84470,"P1270,P1018,P1033"
TXN84471,"P1007,P1075,P1231"
TXN84472,"P1250,P1021,P1037"
TXN84473,"P1246,P1027,P1034"
TXN84474,"P1051,P1087,P1106,P1007"
TXN84475,"P1484,P1083,P1103"
TXN84476,"P1205,P1175"
TXN84477,"P1297,P1337,P1317"
TXN84478,"P1297,P1326,P1320"
TXN84479,"P1295,P1323,P1310"
TXN84480,"P1304,P1335,P1184"
TXN84481,"P1165,P1014"
TXN84482,"P1029,P1016,P1042"
TXN84483,"P1049,P1082,P1105"
TXN84484,"P1159,P1009,P1299"
TXN84485,"P1053,P1080,P1099"
TXN84486,"P1249,P1020,P1046"
TXN84487,"P1201,P1175"
TXN84488,"P1353,P1355"
TXN84489,"P1195,P1181"
TXN84490,"P1227,P1211,P1187"
TXN84491,"P1109,P1097,P1079"
TXN84492,"P1050,P1084,P1102,P1432"
TXN84493,"P1053,P1081,P1112,P1131"
TXN84494,"P1103,P1093,P1080"
TXN84495,"P1102,P1094,P1079"
TXN84496,"P1301,P1323,P1320"
TXN84497,"P1228,P1216,P1194,P1342"
TXN84498,"P1206,P1182"
TXN84499,"P1052,P1060,P1074,P1141"
TXN84500,"P1302,P1328,P1314"
TXN84501,"P1104,P1091,P1087,P1054"
TXN84502,"P1251,P1023,P1047"
TXN84503,"P1353,P1364,P1378,P1283"
TXN84504,"P1278,P1018,P1042"
TXN84505,"P1354,P1367"
TXN84506,"P1006,P1074,P1242"
TXN84507,"P1023,P1012,P1034,P1080"
TXN84508,"P1268,P1027,P1038"
TXN84509,"P1054,P1084,P1112"
TXN84510,"P1051,P1086,P1113"
TXN84511,"P1206,P1179,P1472"
TXN84512,"P1303,P1324,P1184"
TXN84513,"P1305,P1331,P1307"
TXN84514,"P1298,P1323,P1315,P1287"
TXN84515,"P1057,P1079,P1114,P1097"
TXN84516,"P1055,P1080,P1108,P1104"
TXN84517,"P1058,P1082,P1110,P1278"
TXN84518,"P1108,P1094,P1088"
TXN84519,"P1051,P1079,P1109"
TXN84520,"P1278,P1028,P1046,P1381"
TXN84521,"P1056,P1086,P1101,P1082"
TXN84522,"P1056,P1088,P1106,P1026"
TXN84523,"P1301,P1337,P1320,P1129"
TXN84524,"P1163,P1011,P1080"
TXN84525,"P1165,P1001,P1287"
TXN84526,"P1058,P1066,P1069"
TXN84527,"P1244,P1028,P1038,P1148"
TXN84528,"P1297,P1329,P1319"
TXN84529,"P1489,P1335,P1308"
TXN84530,"P1099,P1097,P1082"
TXN84531,"P1053,P1066,P1075"
TXN84532,"P1341,P1359"
TXN84533,"P1277,P1494,P1499"
TXN84534,"P1252,P1024,P1033"
TXN84535,"P1484,P1086,P1107"
TXN84536,"P1351,P1358,P1374"
TXN84537,"P1500,P1082,P1114"
TXN84538,"P1005,P1076,P1232"
TXN84539,"P1205,P1176"
TXN84540,"P1303,P1324,P1314"
TXN84541,"P1297,P1338,P1496"
TXN84542,"P1110,P1091,P1087"
TXN84543,"P1054,P1087,P1111"
TXN84544,"P1489,P1326"
TXN84545,"P1493,P1331"
TXN84546,"P1024,P1015,P1045,P1195"
TXN84547,"P1170,P1001"
TXN84548,"P1205,P1171"
TXN84549,"P1354,P1362,P1386,P1240"
TXN84550,"P1348,P1363,P1381"
TXN84551,"P1031,P1009,P1042"
TXN84552,"P1053,P1060,P1069,P1383"
TXN84553,"P1058,P1061,P1075"
TXN84554,"P1051,P1085,P1109"
TXN84555,"P1223,P1217,P1186,P1250"
TXN84556,"P1260,P1020,P1323"
TXN84557,"P1299,P1330,P1317,P1441"
TXN84558,"P1489,P1333,P1308"
TXN84559,"P1353,P1368,P1382"
TXN84560,"P1057,P1084,P1113,P1442"
TXN84561,"P1484,P1086,P1109"
TXN84562,"P1464,P1229,P1065"
TXN84563,"P1202,P1179,P1246"
TXN84564,"P1163,P1002,P1425"
TXN84565,"P1340,P1369,P1086"
TXN84566,"P1056,P1065,P1070"
TXN84567,"P1205,P1181"
TXN84568,"P1297,P1333,P1017"
TXN84569,"P1306,P1329,P1319"
TXN84570,"P1104,P1091,P1082,P1170"
TXN84571,"P1230,P1215,P1188"
TXN84572,"P1271,P1017,P1040,P1165"
TXN84573,"P1058,P1088,P1109,P1109"
TXN84574,"P1484,P1059,P1071,P1184"
TXN84575,"P1021,P1013,P1043,P1161"
TXN84576,"P1202,P1174"
TXN84577,"P1011,P1074,P1232"
TXN84578,"P1163,P1015"
TXN84579,"P1245,P1025,P1034"
TXN84580,"P1457,P1221,P1106"
TXN84581,"P1223,P1214,P1190,P1063"
TXN84582,"P1225,P1216,P1188,P1040"
TXN84583,"P1500,P1084,P1109"
TXN84584,"P1350,P1366,P1372"
TXN84585,"P1245,P1018,P1034,P1342"
TXN84586,"P1056,P1063,P1070"
TXN84587,"P1052,P1065,P1073"
TXN84588,"P1299,P1334"
TXN84589,"P1058,P1083,P1114"
TXN84590,"P1055,P1080,P1104"
TXN84591,"P1342,P1490,P1378"
TXN84592,"P1484,P1088,P1101"
TXN84593,"P1103,P1096,P1079,P1349"
TXN84594,"P1159,P1015,P1326"
TXN84595,"P1269,P1022,P1037,P1474"
TXN84596,"P1205,P1182"
TXN84597,"P1099,P1094,P1085"
TXN84598,"P1053,P1083,P1112"
TXN84599,"P1227,P1218,P1188"
TXN84600,"P1298,P1323,P1212"
TXN84601,"P1028,P1011,P1043,P1267"
TXN84602,"P1051,P1085,P1105"
TXN84603,"P1011,P1075,P1231,P1434"
TXN84604,"P1306,P1332,P1313,P1193"
TXN84605,"P1269,P1032,P1046,P1168"
TXN84606,"P1500,P1088,P1100"
TXN84607,"P1009,P1075,P1231"
TXN84608,"P1195,P1179"
TXN84609,"P1051,P1062,P1075,P1311"
TXN84610,"P1304,P1323,P1157"
TXN84611,"P1051,P1081,P1100"
TXN84612,"P1353,P1366,P1381,P1029"
TXN84613,"P1294,P1337,P1308,P1369"
TXN84614,"P1049,P1060,P1074,P1081"
TXN84615,"P1195,P1171,P1180"
TXN84616,"P1105,P1093,P1083"
TXN84617,"P1018,P1015,P1046,P1408"
TXN84618,"P1050,P1085,P1104,P1067"
TXN84619,"P1297,P1330,P1314"
TXN84620,"P1204,P1182"
TXN84621,"P1253,P1019,P1038,P1311"
TXN84622,"P1050,P1079,P1109,P1183"
TXN84623,"P1114,P1090,P1081,P1153"
TXN84624,"P1267,P1018,P1037"
TXN84625,"P1295,P1330"
TXN84626,"P1015,P1076,P1242,P1221"
TXN84627,"P1305,P1324,P1317,P1240"
TXN84628,"P1461,P1226"
TXN84629,"P1254,P1031,P1038"
TXN84630,"P1057,P1081,P1100,P1329"
TXN84631,"P1343,P1360,P1485"
TXN84632,"P1099,P1090,P1081,P1340"
TXN84633,"P1223,P1211,P1189"
TXN84634,"P1500,P1065,P1074"
TXN84635,"P1057,P1088,P1109"
TXN84636,"P1343,P1363"
TXN84637,"P1056,P1085,P1099"
TXN84638,"P1252,P1030,P1033"
TXN84639,"P1304,P1331,P1321"
TXN84640,"P1051,P1083,P1109,P1152"
TXN84641,"P1015,P1072,P1238"
TXN84642,"P1275,P1031,P1041,P1418"
TXN84643,"P1167,P1009,P1015"
TXN84644,"P1049,P1088,P1107,P1349"
TXN84645,"P1056,P1086,P1113,P1055"
TXN84646,"P1050,P1081,P1113"
TXN84647,"P1161,P1010"
TXN84648,"P1103,P1095,P1087,P1058"
TXN84649,"P1295,P1327,P1325"
TXN84650,"P1111,P1093,P1080"
TXN84651,"P1226,P1207,P1183,P1270"
TXN84652,"P1466,P1220"
TXN84653,"P1205,P1179"
TXN84654,"P1304,P1324,P1273"
TXN84655,"P1013,P1077,P1239"
TXN84656,"P1243,P1023,P1035,P1335"
TXN84657,"P1010,P1076,P1240,P1293"
TXN84658,"P1051,P1066,P1078"
TXN84659,"P1227,P1210,P1184"
TXN84660,"P1296,P1331,P1311"
TXN84661,"P1057,P1084,P1106"
TXN84662,"P1200,P1181"
TXN84663,"P1265,P1025"
TXN84664,"P1293,P1335,P1307,P1078"
TXN84665,"P1058,P1080,P1107,P1494"
TXN84666,"P1305,P1323,P1310"
TXN84667,"P1114,P1089,P1087,P1338"
TXN84668,"P1294,P1334,P1312,P1048"
TXN84669,"P1305,P1326,P1056"
TXN84670,"P1460,P1219,P1234"
TXN84671,"P1052,P1065,P1077,P1305"
TXN84672,"P1204,P1177"
TXN84673,"P1226,P1218,P1185"
TXN84674,"P1348,P1368,P1373"
TXN84675,"P1018,P1011,P1035,P1069"
TXN84676,"P1204,P1171"
TXN84677,"P1049,P1086,P1100"
TXN84678,"P1050,P1066,P1077,P1291"
TXN84679,"P1104,P1089,P1084"
TXN84680,"P1255,P1021,P1289"
TXN84681,"P1163,P1016"
TXN84682,"P1344,P1362,P1376"
TXN84683,"P1100,P1090,P1079"
TXN84684,"P1169,P1006"
TXN84685,"P1058,P1066,P1074,P1411"
TXN84686,"P1015,P1074,P1241"
TXN84687,"P1052,P1068,P1075"
TXN84688,"P1349,P1369,P1380"
TXN84689,"P1199,P1173,P1281"
TXN84690,"P1351,P1363"
TXN84691,"P1484,P1497,P1071"
TXN84692,"P1049,P1063,P1070"
TXN84693,"P1249,P1026,P1036"
TXN84694,"P1012,P1072,P1238,P1231"
TXN84695,"P1484,P1084,P1101"
TXN84696,"P1297,P1330,P1321"
TXN84697,"P1058,P1062,P1076"
TXN84698,"P1165,P1013"
TXN84699,"P1113,P1095,P1087"
TXN84700,"P1454,P1230"
TXN84701,"P1484,P1085,P1099"
TXN84702,"P1109,P1094,P1086,P1076"
TXN84703,"P1247,P1018,P1044"
TXN84704,"P1108,P1098,P1085"
TXN84705,"P1489,P1325,P1315"
TXN84706,"P1199,P1180"
TXN84707,"P1204,P1171"
TXN84708,"P1489,P1324,P1313"
TXN84709,"P1109,P1097,P1085"
TXN84710,"P1245,P1026,P1034"
TXN84711,"P1484,P1064,P1076,P1211"
TXN84712,"P1272,P1017,P1046"
TXN84713,"P1052,P1081,P1107,P1298"
TXN84714,"P1349,P1359,P1374"
TXN84715,"P1220,P1208,P1184"
TXN84716,"P1254,P1018,P1499,P1293"
TXN84717,"P1025,P1014,P1046,P1445"
TXN84718,"P1346,P1360,P1373,P1200"
TXN84719,"P1204,P1177,P1097"
TXN84720,"P1253,P1023,P1034"
TXN84721,"P1031,P1007,P1041,P1467"
TXN84722,"P1495,P1171"
TXN84723,"P1103,P1091,P1085"
TXN84724,"P1009,P1071,P1236"
TXN84725,"P1264,P1032,P1099"
TXN84726,"P1054,P1084,P1108"
TXN84727,"P1344,P1483,P1386,P1088"
TXN84728,"P1245,P1019,P1042,P1411"
TXN84729,"P1276,P1025,P1047,P1249"
TXN84730,"P1339,P1364,P1376"
TXN84731,"P1058,P1062,P1076"
TXN84732,"P1050,P1086,P1107,P1408"
TXN84733,"P1244,P1025,P1046"
TXN84734,"P1196,P1178"
TXN84735,"P1006,P1076,P1236"
TXN84736,"P1018,P1009,P1044,P1120"
TXN84737,"P1112,P1096,P1085"
TXN84738,"P1113,P1098,P1087"
TXN84739,"P1015,P1076,P1236,P1235"
TXN84740,"P1224,P1215,P1187"
TXN84741,"P1305,P1332"
TXN84742,"P1101,P1092,P1083,P1004"
TXN84743,"P1058,P1081,P1105,P1339"
TXN84744,"P1500,P1064,P1078"
TXN84745,"P1201,P1173"
TXN84746,"P1500,P1086,P1109"
TXN84747,"P1484,P1080,P1105"
TXN84748,"P1199,P1177"
TXN84749,"P1106,P1097,P1088"
TXN84750,"P1219,P1208,P1185"
TXN84751,"P1247,P1494,P1042"
TXN84752,"P1053,P1086,P1106"
TXN84753,"P1055,P1497,P1074,P1342"
TXN84754,"P1160,P1012"
TXN84755,"P1249,P1029,P1037"
TXN84756,"P1295,P1330,P1056"
TXN84757,"P1267,P1030,P1043"
TXN84758,"P1168,P1009,P1451"
TXN84759,"P1349,P1362,P1374,P1308"
TXN84760,"P1051,P1081,P1113,P1246"
TXN84761,"P1106,P1089,P1082,P1376"
TXN84762,"P1114,P1090,P1087"
TXN84763,"P1112,P1091,P1083,P1250"
TXN84764,"P1028,P1014,P1039,P1060"
TXN84765,"P1051,P1080,P1105,P1467"
TXN84766,"P1354,P1490"
TXN84767,"P1006,P1077,P1238,P1468"
TXN84768,"P1249,P1030,P1035"
TXN84769,"P1349,P1364,P1382,P1445"
TXN84770,"P1057,P1085,P1111,P1188"
TXN84771,"P1225,P1212,P1194,P1232"
TXN84772,"P1275,P1017,P1038"
TXN84773,"P1265,P1494"
TXN84774,"P1197,P1176,P1101"
TXN84775,"P1257,P1494"
TXN84776,"P1170,P1013"
TXN84777,"P1304,P1324,P1317"
TXN84778,"P1107,P1095,P1088,P1460"
TXN84779,"P1269,P1494,P1038"
TXN84780,"P1206,P1179"
TXN84781,"P1348,P1369,P1372"
TXN84782,"P1248,P1021,P1034"
TXN84783,"P1052,P1080,P1106"
TXN84784,"P1484,P1081,P1113"
TXN84785,"P1050,P1061,P1072"
TXN84786,"P1230,P1209,P1183"
TXN84787,"P1162,P1014"
TXN84788,"P1111,P1097,P1085,P1233"
TXN84789,"P1465,P1230"
TXN84790,"P1202,P1179"
TXN84791,"P1351,P1359,P1384,P1477"
TXN84792,"P1221,P1214,P1185"
TXN84793,"P1057,P1086,P1111"
TXN84794,"P1049,P1062,P1071"
TXN84795,"P1291,P1338"
TXN84796,"P1056,P1087,P1106,P1226"
TXN84797,"P1050,P1079,P1112"
TXN84798,"P1104,P1097,P1082"
TXN84799,"P1052,P1063,P1074"
TXN84800,"P1028,P1016,P1040,P1273"
TXN84801,"P1051,P1082,P1103"
TXN84802,"P1056,P1066,P1069"
TXN84803,"P1292,P1331,P1317,P1176"
TXN84804,"P1227,P1212,P1194"
